19,关于拟南芥根毛细胞和花粉管的描述，错误的是：,都没有叶绿体,都能生长出管状的结构,都有 10 条染色体,都具有顶端生长特征,,C,C
20,下列有关蛋白质合成和分选的论述中，正确的是：,胶原蛋白在粗面内质网上合成，进入内质网腔后进行羟基化修饰，形成三股螺旋，并切除 N-端和 C-端之后经高尔基体分泌到细胞外，然后组装成胶原纤维,线粒体膜上的跨膜蛋白是在细胞质基质中合成之后转运并组装到膜上的,所有进入细胞核的蛋白质都具有核定位序列,跨质膜的蛋白所带的糖基大多在细胞外,,D,ANC
21,细胞膜是控制内外物质和信息交换的选择性屏障，下面说法正确的是：,细胞质膜对所有带电荷的分子是高度不通透的,通道蛋白必须先与溶质分子结合，然后才能决定它们是否允许通过,载体蛋白允许溶质穿过膜的速率比通道蛋白快得多,某些质子泵可以由光来供能,,D,A
22,细胞骨架是由单体聚合而成的多聚体，对于单体结构和多聚体结构的解析，可以分别采用的方法是：,X 射线晶体衍射与冷冻电子显微镜,X 射线晶体衍射与超分辨率荧光显微镜,超分辨率荧光显微镜与冷冻电子显微镜,冷冻电子显微镜与超分辨率荧光显微镜,,A,AX
23,一种由 GFP 标记的蛋白质定位于植物叶表皮细胞边缘，但不知是定位于质膜还是细胞壁，以下可以判断出该蛋白定位的方法是：,流式细胞技术,扫描电子显微镜技术,质壁分离技术与免疫荧光技术,细胞壁染色技术,,C,B
24,科学家发现一种新的组蛋白修饰，组蛋白 H3 上第 118 位苏氨酸被磷酸化，简称 T118ph。下图为不同修饰的核小体核心组蛋白与一段 DNA 孵育后的凝胶迁移实验结果。其中 T118E 代表组蛋白 H3 上第 118 位苏氨酸被替换为谷氨酸，该突变因为额外引入负电荷而常在实验中被用作模拟磷酸化效果。野生型与突变体组蛋白都进行三次生物学重复。下面选项中错误的是：,T118E 对于核小体形成没有影响,T118ph 产生的效果来源于电荷改变以外的原因,T118ph 修饰增强组蛋白与 DNA 的相互作用,核小体条带的定量值与 DNA 条带的定量值的比值可反映核小体与 DNA 的结合能力,,C,ATE
25,绿硫细菌在光照条件下，可以 H2S 为氢供体和电子供体，将 CO2 还原为葡萄糖。这种营养方式称为：,光能无机自养型,光能无机异养型,光能有机自养型,光能有机异养型,,A,A
26,极端嗜盐古菌的细胞膜中，有一种称为菌视紫红质的物质，该物质可吸收绿光。在光照条件下，正确的叙述是：,菌视紫红质顺式转换为反式，H+从膜内转移到膜外,菌视紫红质顺式转换为反式，H+从膜外转移到膜内,菌视紫红质反式转换为顺式，H+从膜内转移到膜外,菌视紫红质反式转换为顺式，H+从膜外转移到膜内,,C,AH
27,下列关于序列比对的说法，正确的有：（多选）,直系同源主要是由序列重复事件产生的,对于氨基酸替换计分矩阵来说，疏水性矩阵比等价矩阵具有更强的物理意义,采用全局比对寻找非同源基因中的序列相似区域较其它方法更合适,BLAST 能被用于寻找对于一个蛋白质的功能或结构起关键作用的片段,,BD,BCD
28,以下关于基因组拼接和注释的说法，错误的是：,六联核苷酸组成是一种能够区分编码区和非编码区的特征,广义隐马尔可夫模型是一种用来生成基因结构模型的方法,预测蛋白质编码基因时，若仅基于基因组的 DNA 序列，其精度一般低于基于已有实验证据的预测,大量重复序列的存在有助于基因组拼接,,D,D
29,图 a 和图 b 中的 qRT-PCR 结果显示，与正常膀胱组织相比，miR-130b 和 miR-494 在膀胱癌组织中表达上调（每组的样本量都是 30）。据此，下列陈述正确的是：,图 a 中肿瘤组的数据样本方差较大，因此可以利用方差分析的检验方法对图 a 中的数据进行分析,在图 a 和图 b 的正常组织数据中，存在随机误差,与图 b 比较，图 a 中的 P 值更大，表明只有图 a 的统计结果更可信,可以利用χ 2检验方法对四组数据一起进行分析，以便得到具有统计学意义的结论,,B,B
30,下列生物网络中属于有向网络（directed network）的有：（多选）,蛋白-蛋白相互作用网络,代谢网络,转录调控网络,基因共表达网络,细胞信号网络,BCE,ACE
31,用甲苯胺蓝对花粉管染色并进行荧光观察，可见花粉管中将后部空管道阻断的结构是：,果胶塞,胼胝质塞,纤维素塞,蛋白质塞,脂肪塞,B,B
32,生物学家新近发现的一种海洋多细胞藻类，生活在只有蓝光能达到的深海。这种藻类最可能属于：,红藻,褐藻,绿藻,甲藻,金藻,A,B
33,在玉米幼小植株中，具有相似的细胞分裂、分化和组织形态特点的分生组织是：,原分生组织和初生分生组织,初生分生组织和居间分生组织,居间分生组织和侧生分生组织,侧生分生组织和原分生组织,,B,A
34,苔藓植物和真蕨类植物所共有的特征是：,孢子体和配子体均能独立生活,卵式生殖方式,异型孢子,原生中柱,,B,C
35,苔藓植物是：（多选）,有胚植物,陆生植物的基部类群,孢子植物的基部类群,种子植物的姊妹类群,,AB,ABC
36,在木本双子叶植物的维管形成层中，属于次生分生组织的原始细胞通常来源于：（多选）,皮层,中柱鞘,束中形成层,髓射线,,BD,B
37,某种植物的花程式是*k2+2C4A2+4G(2:1:1-∞)，下列说法正确的是：（多选）,下位花,雄蕊 2 枚，具 4 药室,子房具 2 室,心皮是合生的,,AD,ABDC
38,关于木质素，下面陈述正确的是：（多选）,木质素是自然界中最丰富的有机物质,木质素的主要功能之一是对植物的支撑作用,木质素与花青素的生物合成途径完全不同,木质素具有防御功能,,BD,CD
39,植物生长素可通过激活细胞膜上的 H+-ATP 酶，促进 H+泵出导致细胞壁酸化，从而促进细胞生长。下列无法验证酸化理论的实验是：,用不同酸度的缓冲液处理正在生长的植物组织,用不同浓度的生长素处理正在生长的植物组织,筛选与质膜 H+-ATP 酶活性相关的生长素效应因子,在 pH 中性缓冲液中，即使含有生长素，细胞伸长也受到抑制,,B,B
40,植物组织成熟后呼吸速率基本保持稳定，但随年龄增加而逐渐减低。由此信息，下面陈述错误的是：,苹果和香蕉果实成熟过程中存在呼吸跃变，而离体叶和衰老的花中不存在呼吸跃变现象,一般来说成熟果实中呼吸速率大于光合速率，而叶中呼吸速率小于光合速率,冰箱低温冷藏储存绿色蔬菜的主要原理是低温下蔬菜呼吸速率降低，衰老变慢,冰箱低温冷藏储存绿色蔬菜的部分原因是避光下蔬菜呼吸速率降低，衰老变慢,,A,B
41,这是一个植物根向水性机制的模型，cytokinin=细胞分裂素，water potential=水势；下面陈述错误的是：,植物根的向水性是由根尖两侧细胞分裂素的不对称分布所致,传统理论中植物根的向水性与细胞分裂素无关,传统理论中植物根的向水性与生长素有关,传统理论中植物根的向水性的原理是平衡石假说,,D,D
42,下面对图的理解正确的是：（多选）,Pr 是光敏色素的活化形式，而 Pfr 是光敏色素的非活化形式,光导致 Pr 和 Pfr 之间的相互转换，从而影响植物幼苗的生长,热促进 Pr 和 Pfr 之间的相互转换，从而影响植物幼苗的生长,光敏色素既可以感受光，也可以感受温度,,BD,BPPD
43,根据上图，以下关于光和温度调控植物生长的说法最合理的是：,太阳光中远红光比红光多，可导致光敏色素转化为 Pfr 形式，从而抑制下胚轴伸长,光和温度对光敏色素的转化有协同作用，从而控制植物幼苗的生长,红光和高温转变光敏色素形式的效果恰好相反,光照不变的情况下，温度较高有利于植物生长,,C,B
44,虾类有 19 对附肢，下列有关描述中正确的有：（多选）,第 2 触角比第 1 触角长，长度可超过身体的 2 倍,大颚由原肢特化而来，粗短而坚硬,步足 5 对，有的末端呈钳状,腹肢内外肢均不分节,,ABCD,BC
46,下列有关钙质海绵纲有性生殖的说法中正确的是：,通常异体受精，水流将精子带到其他个体的卵细胞处，精子即可进入卵细胞,受精卵分裂第一至第三次都是纵裂，第四次是横裂,囊胚会由口倒翻出来，里面的翻到外面，小胚胞的鞭毛就着生在囊胚腔内部了,两囊幼虫由母体出水口游出，以胚口相对的一侧固着，生长为新的海绵个体,,B,AD
47,下列有关吸虫纲动物特征的描述中，正确的是：（多选）,上皮细胞为合胞体，表面还有很多微毛，以增加表面积,没有专门的呼吸器官，通过体表扩散即可获得充足的氧,消化道简单，肠道不分支或简单分支，前端与口相连，后端以肛门通体外,排泄系统属于原肾，具焰细胞结构，有排泄孔通体外,,D,ABCDABCD
48,一些软体动物可以形成珍珠，下列有关这类动物的说法中正确的是：,贝壳一般有 3 层，由外向内依次为棱柱层、角质层和珍珠层,珍珠层具光泽，由方解石构成，主要化学成分为贝壳素,异物进入贝壳后，会刺激珍珠层分泌，包裹异物，最终形成珍珠,贝壳的生长是由外套膜边缘分泌形成的,,D,D
49,下列四组昆虫中，每组都有一个共同特征，其中三组的共同特征是相同的，而另一组与这三组不同，这组昆虫是：,跳蚤、猎蝽、蚜虫,蜻蜓、蟑螂、蝗虫,草蛉、瓢虫、蟋蟀,天牛、叶蜂、螳螂,,A,C
50,下列有关棘皮动物神经系统的描述中正确的是：,脑位于中央盘靠近反口面,神经系有外胚层发育而来的，也有中胚层发育而来的,感受触觉、嗅觉和视觉的感官都较发达,神经环和辐神经位于水管系统的上方,,B,B
51,下列有关文昌鱼早期胚胎发育的描述中正确的是：,受精卵经过多次分裂后形成桑椹胚，随着分裂次数增加，桑椹胚的体积不断增大,囊胚的动物极细胞以内陷方式向囊胚腔中陷入，最终形成原肠胚,原肠胚自前端沿背中线至胚孔的外胚层细胞下陷，形成神经板,各体节以肠体腔囊法形成体腔囊，随后前后连通形成体腔,,C,C
52,下列有关软骨鱼和硬骨鱼循环系统的说法中正确的是：,软骨鱼具动脉圆锥，硬骨鱼具动脉球，两者均为心室的延伸部分,软骨鱼有 5 对入鳃动脉和 5 对出鳃动脉,硬骨鱼有 4 对入鳃动脉和 4 对出鳃动脉,软骨鱼具有发达的肝门静脉和肾门静脉，硬骨鱼中肾门静脉消失,,C,A
53,羊膜卵是爬行动物完全适应陆地生活的重要结构。观察一个爬行动物成熟羊膜卵的纵剖面，以胚胎为中心，由内向外可以依次看到的结构顺序是：,胚胎-卵黄囊-胚外腔-绒毛膜,胚胎-羊膜腔-羊膜-绒毛膜-尿囊,胚胎-羊膜腔-羊膜-卵黄囊-绒毛膜-胚外腔,胚胎-卵黄囊-羊膜腔-绒毛膜-羊膜,,A,C
54,鸟类部分骨骼愈合以形成稳定的身体结构，是对飞行的适应。下列说法正确的是：,最后一节颈椎与前五节胸椎愈合在一起,最后一节胸椎、6 节腰椎、1 节荐椎和约 4 节尾椎愈合在一起,前肢全部的腕骨和掌骨愈合在一起,后肢胫骨与近心端的跗骨愈合在一起,,D,B
55,哺乳动物行走时脚着地的情况各不相同，下列说法中正确的是：,猿猴以整个脚掌着地，称为跖行性,猫以脚趾和脚掌前半部着地，称为趾行性,狗以脚趾和爪着地，称为爪行性,马以蹄（第三、四趾的趾端）着地，称为蹄行性,,A,ABCD
56,在蟾蜍颈部分离一根交感迷走混合神经干，通过电极对其进行不同幅度和频率的连续刺激，并通过张力换能器记录蟾蜍心脏的收缩活动（如图）。黑色曲线为张力换能器记录结果，向上为张力增加，下面的点代表刺激。左图为弱刺激下得到结果，刺激幅度为 2V，频率为 4Hz，波宽 1ms，刺激持续时间约 10s；右图是强刺激下得到的结果，刺激幅度为 8V，频率 10Hz，波宽 1ms，刺激持续时间约 50s。由此结果，下列说法正确的是：,只有强刺激能够产生迷走效应,只有弱刺激能够产生迷走效应,强刺激和弱刺激都能产生迷走效应,强刺激和弱刺激都不能产生迷走效应,,C,C
58,将枪乌贼巨大轴突浸泡在海水中记录到的动作电位如下图中 1 所示；当把海水换成 33% 的海水加 67%的葡萄糖的等渗溶液时，记录到的动作电位为 2；把溶液换回海水时，记录到的动作电位为 3。下列说法正确的是：,轴突的磷脂膜在 33%海水加 67% 葡萄糖溶液中受到损伤，导致动作电位的幅度变小,葡萄糖分子结合并抑制了轴突膜上的离子通道，使得内向电流变小，导致动作电位的幅度变小,轴突外氯离子浓度降低是影响动作电位的幅度的关键原因,轴突外钠离子浓度降低是影响动作电位的幅度的关键原因,,D,B
59,在正常情况下，进餐后血糖浓度会相应升高。在此过程中：,胰岛 A 细胞分泌的胰岛素增加,延髓糖中枢兴奋抑制糖原合成,甲状腺激素分泌增强，促进血糖的利用,葡萄糖通过协同运输进入小肠黏膜细胞,,D,D
60,蹦极是一种刺激性很强的运动，在跳下高台时机体内发生一系列的适应性反应，下面不正确的叙述是：,神经系统的兴奋性升高,胰岛素分泌水平升高,抗利尿激素分泌水平升高,肾上腺激素的分泌水平升高,,B,B
61,下图为 Carmeliet 和 Vereecke 于 1969 年在离体条件下记录得到的小牛心肌浦肯野纤维的动作电位。灌注液中加入了某种药物，随药物浓度的升高，依次获得编号为 A-E 的动作电位。下列说法不正确是：,该药物能够阻断动作电位的快速去极化过程,该药物很可能不影响动作电位的复极化过程,该药物很可能不影响动作电位的传导速度,在药物的作用下，快反应动作电位转变为慢反应动作电位,该药物很可能是一种钠离子通道的阻断剂,C,A
62,下图为研究神经肌肉接头神经递质的量子释放时得到的实验结果。横轴代表释放的量子数，即微终板电位（MEPP）的倍数，纵轴是电镜下观察到的与突触前膜融合的囊泡数。钾离子通道阻断剂 4-AP 用以改变神经末梢递质释放量，图中 concentration：浓度。根据下图结果，下述说法中错误的是：,图中释放的量子数与融合的囊泡数几乎为 1：1 的关系，证明 1 个量子就是一个囊泡的所有递质分子,4-AP 促进动作电位的去极化过程，致使动作电位延长,动作电位时程变长，可增大神经末梢处 Ca2+内流量，增大递质释放量,4-AP 阻碍动作电位的复极化过程，致使动作电位延长,,B,BAP
63,光遗传学是一项利用光学控制神经元活动的技术，该技术的核心是光激活的离子通道或离子泵。最为广泛使用的兴奋性光激活离子通道为非选择性阳离子通道 ChR2，当被蓝光照时，表达 ChR2 的神经元将发生去极化，进而引发动作电位。下列可以被用来抑制神经元活动的离子通道是：,光激活的 Ca2+通道,光激活的 Na+通道,光激活的 Mg2+通道,光激活的 Cl-通道,,D,CM
64,科研人员使用遗传学手段将 ChR2 表达在小鼠海马体内对环境 a 有特异响应的神经元中，随后将小鼠放置于环境 b 并给与小鼠电击惩罚，同时小鼠海马体受到蓝光刺激。最后，将小鼠放置于环境 a 和环境 c，检测小鼠的反应。下列说法错误的是：（2 分）,小鼠海马体中对不同空间环境响应的神经元是不同的,小鼠能够将电刺激和环境信息结合起来形成负面的记忆,小鼠最后被置于环境 a 时，会产生类似恐惧的反应而一动不动,小鼠的反应，主要取决于受电击时所处的环境与最后环境的相似性,,D,D
65,栖息地片断化导致原来大的栖息地被分隔成许多小斑块，生活在每个小斑块上的种群个体数目少，很容易走向绝灭；由现有种群迁出的少数个体到达空的斑块上则可以很快建立新的种群。因此，只要新建种群的速率达到小种群的绝灭速率，物种就可以在这样的片断化栖息地中生存，这就是集合种群理论。每个小种群称为局域种群，所有种群合在一起称为集合种群。根据这一理论，下列说法正确的有：（多选）,斑块间隔离程度增加不利于局域种群的新建,较大的局域种群不会绝灭，对集合种群的续存具有重要的作用,集合种群的动态过程有利于选择迁移能力强的个体,集合种群的动态过程使得种群的遗传多样性降低,,ACD,AC
66,根据集合种群理论的内容，以及开展研究工作的可行性（考虑时间、空间等），判断下列适合开展集合种群生态学研究的动物有：（多选）,蝴蝶,东北虎,海豚,大熊猫,蜣螂,AE,BCD
67,有一本著名的书，描写了过度使用化学农药对生态的破坏，被认为是环保事业发展的里程碑，它是：,瓦尔登湖,寂静的春天,沙乡年鉴,野性的呼唤,,B,B
68,一个水环境，其水底露出水面，植物类群有禾本科、莎草科和灯芯草科，动物出现蚯蚓、蝗虫和一些鸟类。这个水环境的演替阶段属于：,沉水植物期,浮水植物期,挺水植物期,湿生草本植物期,,D,C
69,雌性粪蝇要在牛粪上产卵，牛粪排出后表面会逐渐结壳，这不利于雌性粪蝇产卵；雄性粪蝇会在牛粪旁等待雌蝇，雌蝇会和第一个相遇的雄蝇交配并迅速产卵。据此可以估计牛粪旁的雄蝇数目随牛粪排出的时间的变化趋势是：,单调增长,单调下降,先增长后下降,先保持不变，一段时间后迅速下降,,B,C
71,标记重捕法是估算种群数量的方法，当种群在调查期间没有迁入和迁出，没有出生和死亡，标记个体不受标记影响等条件得到满足时，即可直接根据标记个体数、重捕个体数和重捕个体中标记个体数来估算种群数量，这就是 Lincoln 指数法。下列说法中正确的是：（2 分）,如果标记导致部分个体死亡，则估算的种群个体数比原有的个体数会偏少,如果在调查期间部分个体死亡（随机发生），则估算的种群个体数比原有的个体数会偏多,如果在调查期间部分个体迁出（随机发生），则估算的种群个体数与原有的个体数相等,如果在调查期间部分个体迁入（随机发生），则估算的种群个体数与原有的个体数相等,,C,B
72,下列有关火对生态系统的作用的描述中错误的是：,火会阻碍生态系统的物质循环,火会阻碍群落的演替,火会限制绝大多数动物的生活,最先在过火环境中生长起来的是草本植物,,A,A
73,“每一种生物生活环境的温度都存在一个范围，即由最低点和最高点，这之间的范围称为生态幅”，这句话符合：,最小因子定律,耐受性定律,有效积温法则,贝格曼规律,,B,B
74,下列方法中属于统计种群相对密度的方法有：（多选）,粪堆计数,捕鼠夹的捕获率计算,鸟类鸣叫计数,毛皮收购记录,单位捕捞努力的鱼数,ABCDE,ABCE
75,科学家研究了美国佛罗里达银泉的能流，结果如表所示，第二栏代表生产量。下列说法中正确的是：（多选）,GP 和 NP 分别代表总生产量和净生产量,第三栏代表的是各营养级因呼吸或未被利用而损耗的能量,第四栏代表的是各营养级的同化效率,除分解者外，每一营养级对上一级的利用效率不超过 40%,,AD,ABCD
76,种群的增长不可能无限制，通常会存在环境容量 K，种群的增长率会随着种群大小的变化而变化，这个连续增长模型就是 logistic 模型。下列有关说法中正确的是：（多选）,和指数增长方程相比，增加了一个修正项（N/K-1）,logistic 增长曲线呈 S 型，在 N=K/2 处有一个拐点,种群的实际增长率先增加后降低，在拐点处发生改变,logistic 模型体现了密度制约作用,,BD,ANKBSNKCD
77,典型的 logistic 模型中种群数量 N 会即时反馈影响种群的实际增长率，但实际案例中有时会存在时滞。下列说法中正确的是：,在 logistic 方程中修正项的 N 实际上是两个时滞时间前的种群数量,种群数量达到 K 值附近时会出现周期性振荡，但不会超过 K 值,不论时滞大小，只要时间足够长，种群数量最终会稳定在 K 值,时滞越长，种群数量越不稳定,,D,AN
78,非洲草原上生长的金合欢树，其枝条上生有很多大而中空的刺，其内部可以栖息蚂蚁，蚂蚁会以金合欢嫩叶的尖端组织为食，也会取食金合欢叶片上蜜腺分泌的糖分。研究调查了蚂蚁对金合欢的影响，结果见表。下列说法中正确的是：（多选）蚂蚁对金合欢的生存和生长的影响,蚂蚁的粪便为金合欢的生长提供了充足的养分,蚂蚁可能会攻击食草动物，阻止其取食金合欢,蚂蚁可能会咬缠绕金合欢的植物，避免缠绕植物对金合欢的不利影响,从现有结果无法判断蚂蚁和金合欢是否为互利共生关系,,BC,BCD
79,下列可用于评估物种多样性的参数有：（多选）,香农-威纳指数,均匀性指数,群落相似度指数,生态位重叠指数,辛普森指数,ABE,ABE
80,为探究非洲象是否会在旱季因争夺水源导致其他食草动物的种群密度降低，科学家进行了如下实验：记录其他 9 种食草动物在水塘内有无象群时在水塘内逗留的时间（单位：min）；若存在象群时，其他食草动物在水塘内逗留的时间缩短，则视为其受象群干扰而饮水受阻，或将引起种群密度降低。结果如图所示。以下推论中最合理的是：,象群对食肉动物的威慑可能为其他食草动物营造了暂时安全的环境,象群规模与其他食草动物在水塘内逗留的时间呈线性关系,对象群的警戒使食草动物在水塘内躲避的时间延长,象群的存在使上述 9 种食草动物饮水受阻,,A,C
81,如图为波兰 Białorowieża 地区貉利用欧洲獾的洞穴情况。J-A 表示 7-8 月，J-F 表示 1-2 月。欧洲獾有冬眠行为，从 11 月中旬持续至 2 月中旬；貉在冬季亦有长时间睡眠现象，称为半冬眠，期间会醒来活动。由此图可知：,貉利用欧洲獾洞穴主要发生在后者冬眠期间,欧洲獾的冬眠行为诱导貉利用欧洲獾的洞穴,貉与欧洲獾的关系为互利共栖,貉与欧洲獾之间主要是竞争关系,,A,A
83,在一个大熊猫种群内，不同年龄阶段的个体数量为：育龄前 12 只，育龄期 18 只，老年个体 5 只。这个种群的个体数量将会：,维持稳定,增长,下降,先增长后下降,无法确定,E,C
84,如图是一个血友病患者的家系图，箭头所示为先证者。III-2 生的第一个儿子患有血友病的概率是：（2 分）,0,1/36,1/9,1/4,难以确定,B,D
85,如果 III-2 已经生了一个正常的女儿，现在又怀了一个男孩，则她腹中的男孩患病的概率：,不会发生改变,会显著减小,会减小约 10%,难以确定,,A,IIIABCDED
86,如图是某遗传病在一个家系中的传递情况：关于该遗传病，下列说法最合理的是：（2 分）,该遗传病致病基因的频率在某些人群中较高,该遗传病的致病基因很可能位于线粒体基因组,该遗传病的致病基因相对于野生型很可能是显性,对该病遗传方式最合理的解释是外显率<100%,,C,D
87,IV-4 与一异国男子结婚后：,他们的儿子都正常，但有 50%是携带者,他们的女儿都正常，也不是携带者,他们的女儿的孩子有 25%的可能性患病,他们的儿子的孩子有 25%的可能性患病,,B,D
88,某前辈科学家利用诱变剂处理雌性果蝇，然后将其与野生型雄蝇杂交，在 F1 中筛选表型异常的突变体。这样的实验他重复做了几千次，请分析最可能出现的实验结果是：,他无法得到突变体,他得到的突变体大部分都是雄蝇,他得到的突变体大部分都是雌蝇,雌性突变体大部分都有相应的基因失活,,B,B
89,某哺乳动物毛皮颜色有 5 种，由浅到深依次为白、蓝、灰、棕和黑，野生状态下主要是黑和白，均可以真实遗传。科学家对饲养条件下的该种动物进行了大量杂交实验，结果发现：黑白杂交产生的 F1 均为灰色；灰色与黑色杂交，子一代中没有蓝色和白色；灰色与白色杂交，子一代中没有黑色和棕色；灰色之间杂交，子一代各种颜色都有，其中灰色最多，占 36%，其他颜色的个体数量基本相同。由此信息可知：,决定皮毛颜色的等位基因之间是不完全显性,皮毛颜色至少由两个基因座决定，它们之间存在基因互作,决定皮毛颜色的不同基因之间存在连锁关系，图距约为 10cM,蓝色与棕色个体杂交产生的子一代表型及比例，与亲本的基因型无关,,D,B
