64,下列说法正确的有,突变株 1 是合成氰酸的基因发生隐性突变的纯合体,突变株 1 是合成氰酸的基因发生显性突变的杂合体,突变株 2 是合成氰酸的基因发生隐性突变的纯合体,突变株 2 是合成氰酸的基因发生显性突变的杂合体,,A,答案是：E. nan
65,关于发生突变的基因，下列说法正确的有,突变株 1 中合成氰酸的基因发生突变,突变株 1 中发生突变的基因，其野生型的产物不催化氰酸的合成,突变株 2 中合成氰酸的基因发生突变,突变株 2 中发生突变的基因，其野生型的产物不催化氰酸的合成,,A/D,题目描述了两个突变株（突变株 1 和突变株 2）与氰酸合成的相关情况。根据题目信息，我们可以分析每个选项：A. 突变株 1 中合成氰酸的基因发生突变 - 这个表述可能不完整，因为没有具体说明突变后该基因是否仍然能够合成氰酸，或者是否完全丧失了合成能力。B. 突变株 1 中发生突变的基因，其野生型的产物不催化氰酸的合成 - 这个选项表明突变株 1 的相关基因在野生型下不能参与氰酸的合成，这可能是正确的描述，但如果突变导致基因失活或改变功能，则需要更具体的信息来确认。C. 突变株 2 中合成氰酸的基因发生突变 - 类似于选项 A，这个描述可能不完整，需要更多信息来判断突变后的基因是否仍然能够合成氰酸，或者是否完全丧失了合成能力。D. 突变株 2 中发生突变的基因，其野生型的产物不催化氰酸的合成 - 这个选项与 B 选项类似，可能描述了突变株 2 中与氰酸合成相关的基因在野生型下的功能状态。E. nan - 这通常表示没有答案或数据不足无法确定答案。根据题目描述和选项内容，如果要选择一个最可能正确的答案，我们需要更多的上下文信息。然而，在提供的选项中，并没有一个选项明确且全面地符合所有已知事实。因此，如果没有更多具体信息，我们无法确定一个绝对正确的答案。在这种情况下，答案可能是 E. nan，表示由于信息不足无法提供确切的答案。
68,三个基因的中，位于中间的基因是,b,cn,wx,无法确定,,B,这个问题的答案取决于具体情境中的基因排列方式，比如是在染色体上的线性排列还是在环状DNA上的排列。通常，如果我们讨论的是线性排列，那么“中间的基因”指的是三个基因按照某种顺序排列时，处于最中间的位置的那个基因。但是，由于没有提供具体的基因排列顺序，我们无法直接从选项中判断出正确答案。不过，如果题目意图是询问“中间的基因”这个概念，那么正确的答案应该是描述如何确定一个基因是否在三个基因中的中间位置的逻辑或方法，而不是确切的基因名称。因此，如果要从提供的选项中选出一个最符合描述“中间的基因”这一概念的答案，那么选项可能需要包含某种指示或描述，但根据给出的选项，似乎没有一个选项能直接表示这一点。基于以上分析，如果必须从给定的选项中选择，而这些选项实际上并未提供足够的信息来解决这个问题，那么问题本身可能设计得不够明确，或者提供的选项与问题不匹配。在这种情况下，可能无法直接从选项中选出一个正确答案来直接回答问题。然而，如果假设题目是在寻找描述“中间基因”的选项，那么没有一个选项是完全合适的，因为它们都只提供了特定基因的标识符（如b、cn、wx和nan），而不是描述性信息。所以，在这种情况下，如果非要说一个选项试图表达“中间的基因”的概念，可能会被误解，因为这超出了选项所提供的信息范围。因此，正确做法可能是指出选项中的任何一个都不是直接回答问题的方式，除非有额外的上下文说明。但如果硬要从给定的选项中选择，问题可能就不存在了，因为没有选项直接对应“中间的基因”的概念。
69,三个基因的中，b 和 cn 之间的图距是,9.2,10.3,13.6,14.7,22.8,B,"这个问题的答案没有直接给出在你的问题描述中，但根据你提供的选项，正确的答案通常会包含在这些选项之中。由于我无法访问具体的问题和背景信息，我将提供一个一般性的指导方法来解决此类问题。在遗传学中，图距（map distance）是用于表示两个基因在染色体上相对位置的度量单位，通常以厘摩（centimorgan, cM）为单位。计算两个基因间图距的方法依赖于它们在群体中的重组率（recombination frequency），重组率是指杂交后代中两个基因座位分离的比例。假设题目中提供了计算图距所需的特定数据或情境（例如，重组率、样本大小等），通常计算公式为：\[ 图距（cM）= \frac{重组率}{1/2} \]如果需要更具体的帮助，例如解释如何使用这个公式或理解遗传学中的相关概念，或者如果有具体的数据点，我可以提供更详细的解答。请确保提供完整的问题背景或具体的数据，以便我能给出准确的解答。"
70,三个基因的中，wx 和 cn 之间的图距是,9.2,10.3,13.6,14.7,22.8,D,这个问题没有提供足够的信息来直接计算出正确的答案。通常，图距是在遗传学中用来描述两个基因在染色体上相对位置距离的度量单位，它基于重组率（recombination rate）来确定。重组率是指杂合子在形成配子时，两个基因之间发生交换的频率。由于题目中没有提供具体的数据，如重组率、样本大小或其他用于计算图距的数据，我们无法从给定的信息中直接得出正确答案。因此，需要更多的背景信息才能解答此问题。如果你有额外的上下文或答案解析，或者这是一个简化的示例问题，那么请提供更多细节以便我能够给出更准确的帮助。如果这确实是一个简化的示例，并且答案是明确的，那么可能需要查阅具体的遗传学教材或相关资料来找到如何计算图距的方法，然后应用到这个问题上来得到正确的答案。
71,三个基因的中，wx 和 b 之间的图距是,9.2,10.3,13.6,14.7,22.8,E,答案是：C. 13.6
72,本次实验中，染色体干涉为,15.1%,11%,13.6%,27.4%,,D,答案是：C. 13.6%
73,拉马克在达尔文之前系统地提出了生物演化理论，达尔文提出的演化理论在某些方面继承了拉马克的思想，但也有很大的不同，下面哪条是达尔文不同于拉马克的观点？,所有生物是在不断变化的,生物遵循用进废退的原则,后天获得的性状是可以遗传的,所有生物起源于一个共同祖先,,D,C. 后天获得的性状是可以遗传的
75,对用于生物学中 evolution 一词的正确理解为,生物不断完善和进步的过程,生物拥有的一种自我完善的愿望,生物世代之间发生的可以遗传的变化,生物从简单到复杂、从低等到高等的发展过程,,C,D. 生物从简单到复杂、从低等到高等的发展过程
76,上世纪 50-60 年代，滴滴涕（DDT，一种杀虫剂）被广泛使用，结果是有害昆虫对该农药产生了很高的抗性，请解释这种现象是在什么样的选择压力下产生的？,定向选择,平衡选择,间断选择,频率依赖型选择,,A,A. 定向选择
77,哈迪-温伯格定律（p2+2pq+q2）中 pq 表示的是群体中,两个等位基因的频率,50%纯合基因型的频率,纯合基因型的频率,50%杂合基因型的频率,杂合基因型的频率,D,D. 50%杂合基因型的频率
78,猎豹曾广泛分布于非洲和亚洲，而今天只有东非、南非和伊朗各有一个很小的野生种群存在，且这些种群的遗传变异率与其它哺乳动物种群相比较低，猎豹在进化过程中有可能经历了,奠基者效应,瓶颈效益,随机效应,基因流动,,B,B. 瓶颈效益
79,造成物种间生殖隔离的原因是多种多样的，其中合子前隔离是指妨碍种间交配或者在不同物种间试图交配时阻止卵子受精的隔离，它可能是通过以下哪几种隔离方式来实现？,时间隔离,生态隔离,行为隔离,机械隔离,杂种不育,ABCD,答案是：ABCDE
80,下列哪一项关于人类与其他灵长类动物最早分化的叙述是正确的？,从脑容量增大开始的,从制造工具开始的,从直立行走开始的,从有了社会分工开始的,,C,C. 从直立行走开始的
81,5S 核糖体 RNA 是由下列哪种分子转录的？,RNA 聚合酶 I,RNA 聚合酶 II,RNA 聚合酶 III,DNA 聚合酶,,C,C. RNA 聚合酶 III
82,有核糖体附着的结构或细胞器是,核膜,高尔基体,中心体,微体,,A,A. 核膜
83,微管参与组成的结构包括,应力纤维,微绒毛,伪足,轴突,,D,D. 轴突
84,颗粒酶进入细胞可引起,细胞衰老,细胞分裂,细胞凋亡,细胞自噬,,C,C. 细胞凋亡
85,下列哪些结构或细胞器具有极性,微管,微丝,中等纤维,高尔基体,,ABD,D. 高尔基体
86,下列哪些结构是单层膜？,残余体,自噬体,突触囊泡,微体,,ACD,"这个问题的答案似乎包含了一些错误的信息，特别是选项E中的""nan""，这显然不是一个生物学结构。在生物学中，单层膜结构包括内质网、高尔基体、溶酶体、过氧化物酶体等，但上述选项中没有明确指出哪个是单层膜结构。因此，如果要回答这个问题，我们需要首先澄清选项中的错误表述，并且提供正确的生物学知识。在标准的生物学知识中，选项A（残余体）、B（自噬体）、C（突触囊泡）和D（微体）都可能涉及到细胞内的膜结构，但是它们不一定是单层膜。实际上，内质网、高尔基体、溶酶体和过氧化物酶体通常被认为是单层膜结构的例子，但在给出的选项中没有明确提到这些结构。因此，如果我们只能从给定的选项中选择，那么这个问题可能需要更多的上下文信息来准确回答，或者选项本身可能包含错误或不准确的信息。基于目前提供的信息，无法准确判断哪个选项是正确的，因为选项中提到的一些术语（如“残余体”、“自噬体”、“突触囊泡”、“微体”）在生物学中确实存在，但它们是否为单层膜结构需要更具体的上下文或定义来确认。在实际情况下，建议查看完整的试题和答案解析，以获得准确的理解和解释。"
88,原核细胞具有以下哪种成分？,线粒体,核糖体,核膜,内质网,,B,B. 核糖体
89,下面哪种细胞中的线粒体所占总体积与细胞体积之比最大？,肝细胞,心肌细胞,神经细胞,胰腺细胞,,B,B. 心肌细胞
90,自然界最小的细胞是,支原体,衣原体,细菌,病毒,,A,答案是：A. 支原体
91,叶肉细胞中核糖体存在的部位有,溶酶体,线粒体,叶绿体,细胞质,粗面内质网,BCDE,D. 细胞质
92,葡萄糖氧化分解，以下哪个过程产生的 ATP 最多？,乳糖发酵,三羧酸循环,电子传递链和 ATP 合成酶,糖酵解,,C,C. 电子传递链和 ATP 合成酶
93,根中的射线来源于下列哪一个结构？,束间形成层,原形成层,基本分生组织,维管形成层,,D,A. 束间形成层
94,今有一草本植物，单叶、互生，花萼、花瓣均为五枚，雄蕊、雌蕊多数，排列于隆起的花托上，周位花，聚合瘦果。这种植物可能属于下列哪一科？,毛莨科,木兰科,蔷薇科,锦葵科,,C,C. 蔷薇科
95,植物生长素吲哚乙酸在化学结构上与哪个类似？,脯氨酸,甲硫氨酸,苯丙氨酸,色氨酸,,D,D. 色氨酸
97,适度的低温对植物衰老的影响是,促进衰老,抑制衰老,不影响衰老,不确定,,B,B. 抑制衰老
98,轮虫体前端的纤毛轮盘的主要功能是,运动和防御,感觉和防御,运动和取食,生殖和取食,,C,C. 运动和取食
99,以下不属于动物体的内环境的是,血液,精液,组织液,脑脊液,,A/B,B. 精液
100,在爬行类的羊膜卵中，充当胚胎呼吸器官的是,羊膜,绒毛膜,尿囊,卵黄囊,,C,A. 羊膜
