43,某人一次正常呼吸潮气量是 400ml，其中包括 100m1 的无效腔体积，呼吸频率 12 次/分钟。当此人手术时使用呼吸机，他的潮气量是 700ml，呼吸频率也是 12 次/分钟。如果正常情况下此人肺泡中 CO2 的分压是 40mmHg，那么接了呼吸机之后他肺泡中 CO2 的分压大约是？（单选 1 分）,40 mmHg,60 mmHg,20 mmHg,50 mmHg,,C,B. 60 mmHg
44,当你吃完一大袋咸薯片，且未喝水的情况下，机体最可能出现的反应是（单选 1 分）,肾皮质集合管主细胞膜上水通道增加,近端肾小管的氢钠交换活动增强,集合管主细胞钠钾泵活动增强,血液中心房钠尿肽的水平降低,,A,D. 血液中心房钠尿肽的水平降低
45,某男孩患严重哮喘，他呼吸急促，出现紫绀（皮肤、粘膜成暗紫色），动脉血氧分压为 60 mmHg，二氧化碳分压为 30 mmHg 下列叙述，正确的是（单选 1 分）,其第一秒用力呼气量（FEV1）与用力肺活量（FVC）比值增加,由于气体交换不足，其动脉血二氧化碳分压高于正常,由于缺氧而导致过度通气，其动脉血二氧化碳分压低于正常,该男孩的余气量降低,,C,C. 由于缺氧而导致过度通气，其动脉血二氧化碳分压低于正常
46,人在视近物时，眼会发生一系列调节反射。下列相关叙述，正确的是（多选 2 分）,交感神经活动增强，睫状肌收缩，晶状体曲度增加,交感神经活动增强，瞳孔开大肌收缩，瞳孔扩大,副交感神经活动增强，瞳孔括约肌收缩，瞳孔缩小,双眼会聚,,CD,C. 副交感神经活动增强，瞳孔括约肌收缩，瞳孔缩小D. 双眼会聚
48,当某人失血导致机体血红蛋白浓度由 15g/100mL 下降至 12g/100mL 时，下列哪些指标将降低（多选 2 分）,动脉血氧分压,血液的氧容量,动脉血红蛋白氧饱和度,动脉血氧含量,,BD,B. 血液的氧容量D. 动脉血氧含量
49,甜菜的肉质直根进行增粗生长时，最初的形成层活动与一般具有次生生长的植物一样。所不同的是当这一正常形成层在活动的同时，在它的外方由中柱鞘细胞又形成了一轮额外形成层；额外形成层活动产生的维管组织中有大量薄壁组织：在这个额外形成层活动的同时，由它向外产生的薄壁组织中又形成了新的额外形成层；如此不断地形成多轮同心圆排列的额外形成层。如果将这些额外形成层按照来源和位置归类，下列哪一个组合是正确的？（单选 1 分）,初生分生组织和居间分生组织,次生分生组织和居间分生组织,初生分生组织和侧生分生组织,次生分生组织和侧生分生组织,,D,D. 次生分生组织和侧生分生组织
50,分生组织的原始细胞通常认为是自我永续的细胞，即一个原始细胞分裂形成 2 个细胞，1 个保留在原位保持原始细胞的状态，另 1 个进一步分裂分化后形成植物的成熟组织。按照该定义，下列哪一组的分生组织没有原始细胞（单选 1 分）,原分生组织和初生分生组织,基本分生组织和居间分生组织,原形成层和侧生分生组织,维管形成层和木栓形成层,,B,D. 维管形成层和木栓形成层
51,下图是某种单子叶植物叶的横切，根据图判断以下描述，正确的是（单选 1 分）,该植物上表皮具有明显的角质突起,该植物下表皮具有膨大的薄壁细胞,该植物是 C3 植物,该植物是 C4 植物,,C,C. 该植物是 C3 植物
52,下列关于被子植物雄蕊的起源与发育的描述，正确的是（多选 2 分）,雄蕊原基起源于生殖生长时的茎端分生组织,花粉囊壁来源于茎端分生组织的 LI（Layer1）层细胞,小孢子母细胞来源于茎端分生组织的 L2（Layer2）层细胞,药隔维管束来源于雄蕊原基中的原形成层,,ACD,ACD
53,科学家还发现植物对环境中缺磷的应答程度和光照强度成正比。另外，如果对植物的茎做环切手术，去掉其韧皮部，则植物根部的低磷应答反应会下降。这些实验结果暗示下列哪种分子介导了植物的低磷应答反应（单选 1 分）,甘油,丙氨酸,生长素,蔗糖,花青素,D,C. 生长素
54,下列关于植物根的发育描述，错误的是（单选 1 分）,植物根发育与生长素极性运输有关,静止中心的 IAA 浓度最高,在根的静止中心上方横切后，上部根组织不可能再形成根尖的分生组织,参与生长素极性运输的 PIN 蛋白在根细胞的分布模式与生长素运输的不同方向有关,,C,C
55,尽管衰老是植物生长发育的必然过程，但是通过一些手段可以延缓衰老，下列哪项措施，不能延缓衰老（单选 1 分）,用含有硫代硫酸银的营养液处理植物,用含有 Co2+的溶液喷施植物,用适量细胞分裂素喷施植物,通过分子生物学技术，过表达细胞分裂素氧化酶基因 CKX,,D,D. 通过分子生物学技术，过表达细胞分裂素氧化酶基因 CKX
56,植物吸收无机氮后通过转化先形成下列哪种物质后，再进一步将氮整合到其他各种含氮有机化合物中？（单选 1 分）,天冬酰胺,色氨酸,谷氨酰胺,甲硫氨酸,,C,C. 谷氨酰胺
57,下面关于生长素受体的说法，正确的是（单选 1 分）,生长素受体是一种类受体蛋白激酶,生长素受体与生长素相互作用的位置是在细胞核中,生长素受体定位在细胞膜上,生长素受体定位在内质网膜上,,B,A. 生长素受体是一种类受体蛋白激酶
58,下列关于光合色素和光系统的描述，错误的是（单选 1 分）,叶绿素 a 和叶绿素 b 主要吸收峰在可见光区的红光和蓝紫光部分,主要存在于蓝藻的叶绿素 d 主要吸收峰是 710nm，水平面以下的暗环境中也会有光吸收,蓝藻细胞光系统Ⅱ在 715nm 处有吸收峰，远红光激发光系统Ⅱ的 QA 还原比白光快，说明蓝藻细胞可以利用暗光线条件下的远红光,蓝藻细胞利用远红光驱动光系统Ⅰ和光系统Ⅱ中参与电荷分离的叶绿素和高等植物的 P680 及 P700 一致,,D,D
60,植物在遇到干旱时，叶片表面的气孔会关闭，以减少水分蒸腾，科学家发现在气孔关闭过程中，组成气孔的两个保卫细胞中的脱落酸和活性氧含量升高，参与脱落酸和活性氧合成的基因表达增加，液泡中的 Ca2+外流到细胞质，细胞膜上向细胞外运输 Cl-和 K+的离子通道的活性增加，向细胞内运输 K+的离子通道活性降低。用抑制外向 K+通道活性的化合物处理叶片后，气孔不能有效地关闭。同时发现外向 K+通道蛋白上有三个丝氨酸残基被磷酸化，而内向 K+通道蛋白上有三个苏氨酸残基被去磷酸化。将外向 K+通道蛋白上的这三个丝氨酸突变为丙氨酸后，磷酸化便不能发生，同时气孔不能关闭。基于以上实验结果，下列叙述，正确的是：（单选 1 分）,保卫细胞内脱落酸含量的增加是气孔关闭的唯一原因,保卫细胞内脱落酸含量的增加可能是气孔关闭的原因,保卫细胞内脱落酸含量的增加不是气孔关闭的原因,保卫细胞内脱落酸和活性氧二者同时增加是气孔关闭的原因,,B,B. 保卫细胞内脱落酸含量的增加可能是气孔关闭的原因
61,基于以上实验结果，下列叙述，正确的是：（单选 1 分）,气孔关闭是因为液泡内的 Ca2+流入细胞质而引起的,气孔关闭是因为细胞质中的 K+的外流而引起的,气孔关闭是因为细胞外的 K+停止内流而引起的,气孔关闭是因为细胞质中的 Cl-的外流而引起的,,B,A. 气孔关闭是因为液泡内的 Ca2+流入细胞质而引起的
62,基于以上实验结果，下列叙述，正确的是：（多选 2 分）,同一 K+通道蛋白上的磷酸化或去磷酸化修饰方式决定了其转运 K+的方向,同一 K+通道蛋白上的磷酸化程度决定了其转运 K+的速率,外向 K+通道蛋白上的磷酸化修饰可能对于其向细胞外转运 K+是至关重要的,内向 K+通道蛋白上的去磷酸化修饰可能和其向内转运 K+有关,,CD,BC
63,在赤霉素生物合成的最后阶段，GA3 氧化酶（GA3ox）和 GA2 氧化酶（GA2ox）是催化合成不同 GA 的重要酶，影响着植物组织中有生物活性 GA 的含量。一些农艺措施和基因工程手段可以调控编码这两种酶的相关基因的表达。以下描述，正确的是（多选 2 分）,与完整的野生型豌豆相比，打顶使野生型豌豆节间中 GA2ox 基因表达上调,与完整的野生型豌豆相比，打顶使野生型豌豆节间中 GA3ox 基因表达上调,超表达 GA2ox 基因可以获得矮生型小麦,超表达 GA3ox 基因可以获得矮生型水稻,,AC,"B, C"
64,下列关于植物细胞不均等分裂的描述，错误的是（多选 2 分）,高等植物合子的第一次分裂属于不均等分裂,愈伤组织中胚性分生细胞数目增加属于不均等分裂,不均等分裂与细胞极性有关,种子发育时胚乳细胞数目增加属于不均等分裂,保卫细胞的发育与不均等分裂有关,BD,B
65,在杜甫的诗句“黄四娘家花满蹊，千朵万朵压枝低。留连戏蝶时时舞，自在娇莺恰恰啼。”中描述了“蝶”和“莺”的行为。以下选项，哪一项最可能不是这首诗描述的行为（单选 1 分）,蝶的采食行为，莺的求偶行为,蝶的拟态行为，莺的迁徙行为,蝶的求偶行为，莺的警戒行为,蝶的交往行为，莺的通讯行为,,B,B. 蝶的拟态行为，莺的迁徙行为
66,海龟把卵产在沙滩上，卵通过自然孵化孵出幼体。刚孵出的小海龟就能朝着大海的方向爬行，小海龟的行为是一种（单选 1 分）,刻板行为,模仿学习,试错学习,本能行为,,D,D. 本能行为
67,一般动物的利他行为与亲缘选择有关。这里有 3 个例子：（1）蜜蜂的子一代工蜂；（2）鸟类的子一代：（3）鱼类的子二代。如果把子代个体间发生利他行为概率按从大到小排列，以下正确的是（单选 1 分）,（3）>（1）>（2）,（1）>（2）>（3）,（3）>（2）>（1）,（2）>（1）>（3）,,B,D. （2）>（1）>（3）
68,许多动物的行为表达具有昼夜节律或年周期，下列哪项是导致动物表达节律行为的因素（单选 1 分）,动物行为的多样性,动物的生活史周期,进化历史上环境的周期波动,当前生活环境的剧烈变化,,C,C. 进化历史上环境的周期波动
69,下列哪些措施有利于迁地保护的高鼻羚羊对野外环境的适应性（多选 2 分）,为高鼻羚羊提供热量高的食物和充足的水,增加围栏内地形和植被类型的丰富性,维持高鼻羚羊一雄一雌配对饲养,限制圈养区域内人类活动以减少对高鼻羚羊干扰,,BD,B. 增加围栏内地形和植被类型的丰富性D. 限制圈养区域内人类活动以减少对高鼻羚羊干扰
70,鲜活鱼虾在长途运输过程中，由于水体小、密度高，常易造成动物死亡。为此，生产实践中在鱼虾运输前，会进行拉网训练，让动物每天经历一段时间的网中高密度环境，可大大提高运输中的成活率。拉网训练所利用的生态学原理是（单选 1 分）,他感效应,驯化,阿利氏规律,主导因子作用,,B,B. 驯化
71,以植物群落本身属性排定群落样地位序的研究方法，称为（单选 1 分）,直接排序,主成分分析,间接梯度分析,对应分析,,C,A. 直接排序
73,根据阿伦规律（Allen's rule），随着气候变暖，北极狐的外耳可能会发生下列哪种变化？（单选 1 分）,变大,变小,不变,无规律,,A,B. 变小
74,宋代诗人苏轼在其《惠崇春江晚景》中写道：“竹外桃花三两枝，春江水暖鸭先知。蒌蒿满地芦芽短，正是河豚欲上时”，这反映的是下列哪种生态学现象（单选 1 分）,环境保护,动植物关系,物候节律,气候变化,,C,C. 物候节律
75,相比内温动物，以下哪项不是外温动物的主要特点（单选 1 分）,体温调节能力弱,热传导效率低,代谢产热水平低,热源主要依赖外部环境,,B,E. nan
76,在温带深水湖泊的季节变化中，秋季的初级生产力较夏季高，下列选项中正确的原因是（单选 1 分）,秋季水体产生对流，将水底丰富的营养物质带到浅层,秋季光照强度更适宜藻类生长,植物的生长季节在秋季,夏季气温高,,A,A. 秋季水体产生对流，将水底丰富的营养物质带到浅层
77,下列动物中，哪类动物理论上不遵循贝格曼定律（单选 1 分）,猫科动物,熊科动物,啮齿类动物,爬行类动物,,D,D. 爬行类动物
78,瑙鲁是位于太平洋中部的小岛国，全岛约 70%的面积由鸟粪形成的磷酸盐矿所覆盖，出口鸟粪一度成为该国的主要经济来源。下列关于鸟粪中磷酸盐可能的来源和去向判断，不正确的是（ ）,鸟粪中的磷酸盐可能来自大气,鸟粪中的磷酸盐可能来自岩石的侵蚀,鸟粪中的磷酸盐可能进入人体循环,鸟粪中的磷酸盐可能沉积在深海,,A,C
79,广泛分布的动物物种，为了适应不同分布区的环境特征会进化出特定的形态和功能，例如，与栖息于土壤柔软环境的种群相比，生存于土壤坚硬的荒漠区域的荒漠沙蜥物种，应该具有（单选 1 分）,更长的前肢，便于奔跑和打洞,更大的体型，便于收集提供能量,更短的尾部，避免被天敌发现,更宽的头部，便于捕捉食物,,A,E. nan
80,人类自工业革命以来的活动对环境的影响可成立一个新的地质时代，即人类世（Anthropocene）。下列哪些属于人类世的代表性特征（多选 2 分）,人类和野生动物疾病传播加剧,外来物种入侵,栖息地退化和丧失,气候变化,,ABCD,A. 人类和野生动物疾病传播加剧B. 外来物种入侵C. 栖息地退化和丧失D. 气候变化
81,歌带鹀是一种生活在北美温带森林中的雀形目鸟类，幼鸟需要成鸟喂养长大。下图中，横轴表示一个繁殖地中不同年份雌性成鸟的数量，纵轴表示平均每个雌性成鸟可以养育成活出飞的幼鸟数量。根据图中的数量关系，以下判断正确的是（单选 1 分）,每年的气温变化影响幼鸟的出飞数量,幼鸟的出飞取决于幼鸟摄入的食物种类,成鸟数量增加可导致成鸟和幼鸟间食物竞争，从而导致幼鸟存活数量下降,歌带鹀每只雌性成体能够抚养成活的后代数量受该栖息地中种群数量的影响,,D,D. 歌带鹀每只雌性成体能够抚养成活的后代数量受该栖息地中种群数量的影响
82,上图是两种不同的种群增长模式，N 表示种群数量，t 表示种群增长的时间，d 为微分符号，下列选项判断正确的是（单选 1 分）,左图是有资源限制的增长模式，右图是无资源限制的增长模式,dN/dt 表示种群在一段时间中的增长量,右图说明种群增长受到资源条件限制，抛物线的顶点是种群的最大增长率,右图中，抛物线顶点左侧部分表示种群数量增长，顶点右侧部分表示种群数量下降,,C,C
83,杜鹃是巢寄生的高手，巢寄生成功的一个重要条件是杜鹃的幼鸟比寄主的幼鸟（比如，东方大苇莺）先破壳孵出。下列哪些策略可以保证杜鹃幼鸟比东方大苇莺的幼鸟先破壳孵出？（多选 2 分）,杜鹃幼鸟胚胎在其母体内先发育一段时间再将蛋产出,杜鹃幼鸟胚胎比东方大苇莺的幼鸟胚胎大,杜鹃幼鸟胚胎孵化过程中的发育速率快于东方大苇莺幼鸟胚胎发育速率,杜鹃的卵外形与东方大苇莺的卵相似,,AC,AC
84,地球上多数陆栖动物如兽类、鸟类、两栖爬行类和昆虫都沿赤道到两极物种多样性逐渐下降，对此分布格局的主要解释有（多选 2 分）,低纬度热带地区物种新陈代谢率高，物种形成速率快,低纬度热带地区种间关系复杂导致物种生态位分化高,低纬度地区较高纬度地区人类活动等栖息地干扰少,低纬度地区地质史上较高纬度地区环境变化更加剧烈,,AB,A. 低纬度热带地区物种新陈代谢率高，物种形成速率快B. 低纬度热带地区种间关系复杂导致物种生态位分化高C. 低纬度地区较高纬度地区人类活动等栖息地干扰少
